user_id,age,gender,signup_method,signup_flow,affiliate_channel,first_device_type,country_destination
USER_00399,47.0,FEMALE,facebook,0,sem-non-brand,Windows Desktop,NDF
USER_00400,-5.0,UNKNOWN,basic,0,direct,Windows Desktop,other
USER_00401,27.0,UNKNOWN,facebook,0,other,iPhone,NDF
USER_00402,34.0,OTHER,basic,12,direct,Mac Desktop,FR
USER_00403,34.0,MALE,facebook,0,direct,Android Phone,GB
USER_00404,29.0,MALE,basic,0,direct,iPhone,NDF
USER_00405,40.0,UNKNOWN,basic,0,direct,Windows Desktop,NDF
USER_00406,22.0,FEMALE,basic,0,other,Windows Desktop,NDF
USER_00407,32.0,MALE,facebook,0,other,iPhone,NDF
USER_00408,35.0,MALE,basic,0,sem-brand,iPhone,NDF
USER_00409,39.0,FEMALE,basic,0,other,Windows Desktop,NDF
USER_00410,41.0,FEMALE,facebook,0,direct,iPhone,NDF
USER_00411,21.0,UNKNOWN,basic,0,sem-brand,Mac Desktop,NDF
USER_00412,,MALE,basic,12,direct,Mac Desktop,IT
USER_00413,48.0,MALE,google,0,direct,Android Phone,NDF
USER_00414,37.0,FEMALE,basic,0,direct,Mac Desktop,DE
USER_00415,25.0,MALE,basic,0,sem-brand,Mac Desktop,NDF
USER_00416,51.0,FEMALE,basic,3,direct,iPhone,US
USER_00417,35.0,FEMALE,basic,0,other,Windows Desktop,other
USER_00418,46.0,MALE,basic,0,sem-brand,Android Phone,NDF
USER_00419,34.0,FEMALE,basic,0,direct,Windows Desktop,US
USER_00420,56.0,MALE,basic,0,direct,Mac Desktop,US
USER_00421,53.0,FEMALE,basic,3,sem-brand,Android Phone,US
USER_00422,31.0,FEMALE,facebook,0,sem-brand,Windows Desktop,US
USER_00423,44.0,MALE,facebook,0,sem-brand,Windows Desktop,other
USER_00424,41.0,FEMALE,facebook,0,direct,iPhone,other
USER_00425,49.0,MALE,basic,0,direct,Windows Desktop,US
USER_00426,23.0,MALE,facebook,0,sem-non-brand,Mac Desktop,GB
USER_00427,41.0,MALE,basic,0,direct,Windows Desktop,other
USER_00428,45.0,MALE,basic,0,sem-brand,Windows Desktop,GB
USER_00429,24.0,FEMALE,basic,0,direct,Mac Desktop,US
USER_00430,20.0,MALE,facebook,0,sem-non-brand,Mac Desktop,other
USER_00431,21.0,FEMALE,basic,0,direct,iPhone,NDF
USER_00432,31.0,UNKNOWN,basic,12,sem-non-brand,Mac Desktop,US
USER_00433,41.0,MALE,facebook,0,other,Windows Desktop,GB
USER_00434,50.0,MALE,facebook,0,direct,Windows Desktop,other
USER_00435,34.0,MALE,basic,0,direct,Mac Desktop,NDF
USER_00436,51.0,MALE,basic,0,sem-non-brand,iPhone,GB
USER_00437,18.0,MALE,basic,3,sem-non-brand,iPhone,ES
USER_00438,25.0,FEMALE,basic,3,direct,iPhone,NDF
USER_00439,33.0,MALE,facebook,0,direct,Windows Desktop,NDF
USER_00440,38.0,FEMALE,google,0,direct,Windows Desktop,US
USER_00441,,MALE,basic,25,sem-non-brand,Mac Desktop,NDF
USER_00442,-5.0,MALE,basic,0,direct,Mac Desktop,NDF
USER_00443,33.0,MALE,basic,0,direct,Windows Desktop,NDF
USER_00444,19.0,MALE,basic,3,direct,Windows Desktop,US
USER_00445,41.0,MALE,basic,0,direct,Mac Desktop,NDF
USER_00446,38.0,FEMALE,basic,0,other,Windows Desktop,NDF
USER_00447,23.0,FEMALE,basic,0,direct,Mac Desktop,NDF
USER_00448,28.0,MALE,basic,0,direct,iPhone,ES
USER_00449,22.0,FEMALE,facebook,0,direct,Mac Desktop,other
USER_00450,33.0,MALE,basic,3,other,iPhone,NDF
USER_00451,44.0,MALE,basic,0,direct,iPhone,US
USER_00452,23.0,OTHER,basic,0,direct,Windows Desktop,IT
USER_00453,39.0,UNKNOWN,basic,0,direct,iPhone,IT
USER_00454,28.0,OTHER,facebook,12,direct,Windows Desktop,ES
USER_00455,25.0,MALE,basic,0,other,Mac Desktop,other
USER_00456,32.0,UNKNOWN,google,0,other,Mac Desktop,FR
USER_00457,22.0,FEMALE,basic,0,other,Windows Desktop,NDF
USER_00458,27.0,FEMALE,basic,0,direct,Mac Desktop,NDF
USER_00459,20.0,UNKNOWN,basic,3,other,Mac Desktop,NDF
USER_00460,55.0,OTHER,facebook,0,direct,iPhone,US
USER_00461,34.0,FEMALE,facebook,0,direct,iPhone,NDF
USER_00462,26.0,OTHER,basic,0,direct,Android Phone,US
USER_00463,36.0,MALE,basic,0,direct,Windows Desktop,other
USER_00464,32.0,FEMALE,basic,0,direct,iPhone,NDF
USER_00465,,MALE,facebook,0,sem-non-brand,Mac Desktop,ES
USER_00466,40.0,UNKNOWN,basic,0,sem-non-brand,iPhone,US
USER_00467,42.0,FEMALE,basic,0,direct,Mac Desktop,NDF
USER_00468,28.0,OTHER,facebook,0,direct,Mac Desktop,IT
USER_00469,,FEMALE,basic,0,sem-non-brand,iPhone,US
USER_00470,30.0,FEMALE,google,0,direct,Windows Desktop,other
USER_00471,,MALE,google,0,sem-non-brand,Windows Desktop,other
USER_00472,27.0,FEMALE,facebook,0,sem-non-brand,Mac Desktop,NDF
USER_00473,49.0,FEMALE,facebook,12,sem-non-brand,Windows Desktop,NDF
USER_00474,52.0,MALE,basic,0,sem-non-brand,Mac Desktop,ES
USER_00475,31.0,MALE,basic,0,sem-non-brand,Windows Desktop,NDF
USER_00476,40.0,FEMALE,basic,0,other,Windows Desktop,NDF
USER_00477,,MALE,facebook,0,sem-non-brand,Windows Desktop,GB
USER_00478,67.0,MALE,basic,0,sem-brand,Windows Desktop,US
USER_00479,46.0,MALE,basic,12,direct,iPhone,NDF
USER_00480,32.0,MALE,facebook,25,sem-brand,Mac Desktop,NDF
USER_00481,23.0,OTHER,facebook,0,other,iPhone,NDF
USER_00482,26.0,UNKNOWN,basic,0,other,Mac Desktop,NDF
USER_00483,36.0,FEMALE,basic,0,sem-brand,Android Phone,ES
USER_00484,25.0,MALE,basic,0,sem-brand,Windows Desktop,NDF
USER_00485,18.0,FEMALE,basic,0,other,Windows Desktop,GB
USER_00486,26.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_00487,22.0,FEMALE,basic,0,direct,iPhone,NDF
USER_00488,52.0,FEMALE,basic,25,direct,Windows Desktop,NDF
USER_00489,,MALE,basic,0,other,Mac Desktop,NDF
USER_00490,33.0,FEMALE,basic,0,direct,Windows Desktop,US
USER_00491,50.0,FEMALE,facebook,0,direct,Mac Desktop,ES
USER_00492,34.0,UNKNOWN,basic,0,direct,Mac Desktop,FR
USER_00493,,FEMALE,basic,0,direct,Mac Desktop,US
USER_00494,2014.0,MALE,basic,0,sem-brand,Windows Desktop,NDF
USER_00495,39.0,FEMALE,facebook,0,direct,Mac Desktop,FR
USER_00496,22.0,FEMALE,google,0,direct,Android Phone,NDF
USER_00497,31.0,MALE,basic,0,sem-brand,iPhone,NDF
USER_00498,24.0,FEMALE,google,0,sem-brand,Windows Desktop,US
USER_00499,18.0,MALE,basic,0,direct,iPhone,NDF
USER_00500,44.0,MALE,basic,0,other,Windows Desktop,NDF
USER_00501,,MALE,basic,0,direct,Windows Desktop,NDF
USER_00502,18.0,MALE,basic,0,sem-brand,iPhone,US
USER_00503,40.0,MALE,basic,0,direct,Windows Desktop,US
USER_00504,26.0,FEMALE,basic,0,direct,Mac Desktop,GB
USER_00505,-5.0,MALE,basic,0,direct,Mac Desktop,NDF
USER_00506,27.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_00507,24.0,FEMALE,basic,0,direct,Mac Desktop,US
USER_00508,34.0,MALE,basic,3,direct,Android Phone,NDF
USER_00509,24.0,UNKNOWN,basic,3,sem-non-brand,Mac Desktop,NDF
USER_00510,36.0,FEMALE,facebook,0,direct,iPhone,NDF
USER_00511,33.0,OTHER,facebook,25,sem-non-brand,Mac Desktop,FR
USER_00512,31.0,FEMALE,basic,12,sem-brand,Windows Desktop,NDF
USER_00513,24.0,FEMALE,basic,3,direct,Windows Desktop,NDF
USER_00514,27.0,UNKNOWN,basic,0,sem-brand,Windows Desktop,NDF
USER_00515,42.0,MALE,google,3,direct,iPhone,NDF
USER_00516,39.0,FEMALE,basic,0,sem-non-brand,Mac Desktop,FR
USER_00517,23.0,FEMALE,basic,0,other,Windows Desktop,US
USER_00518,35.0,UNKNOWN,basic,0,sem-brand,Android Phone,other
USER_00519,42.0,MALE,basic,0,other,Mac Desktop,FR
USER_00520,25.0,FEMALE,google,0,direct,Mac Desktop,NDF
USER_00521,39.0,MALE,basic,3,direct,iPhone,NDF
USER_00522,26.0,UNKNOWN,google,3,direct,iPhone,NDF
USER_00523,40.0,FEMALE,facebook,3,direct,Windows Desktop,NDF
USER_00524,25.0,UNKNOWN,facebook,3,sem-brand,iPhone,ES
USER_00525,24.0,UNKNOWN,facebook,0,direct,Windows Desktop,NDF
USER_00526,26.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_00527,34.0,FEMALE,basic,12,sem-brand,iPhone,other
USER_00528,36.0,FEMALE,basic,0,direct,Mac Desktop,FR
USER_00529,24.0,FEMALE,basic,3,sem-non-brand,Mac Desktop,NDF
USER_00530,41.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_00531,25.0,MALE,basic,25,direct,Mac Desktop,other
USER_00532,33.0,MALE,basic,0,direct,Android Phone,NDF
USER_00533,-5.0,UNKNOWN,basic,0,direct,Windows Desktop,NDF
USER_00534,,MALE,basic,3,direct,Android Phone,GB
USER_00535,34.0,FEMALE,facebook,0,direct,Windows Desktop,US
USER_00536,,MALE,facebook,0,other,Android Phone,IT
USER_00537,29.0,FEMALE,facebook,0,direct,Windows Desktop,US
USER_00538,45.0,MALE,basic,0,sem-brand,iPhone,ES
USER_00539,27.0,FEMALE,basic,0,direct,iPhone,NDF
USER_00540,43.0,MALE,basic,3,direct,Android Phone,NDF
USER_00541,21.0,FEMALE,basic,0,direct,Windows Desktop,US
USER_00542,39.0,FEMALE,basic,0,sem-brand,Mac Desktop,NDF
USER_00543,49.0,FEMALE,facebook,0,direct,Windows Desktop,ES
USER_00544,16.0,FEMALE,basic,0,direct,Mac Desktop,US
USER_00545,25.0,UNKNOWN,basic,0,sem-brand,Windows Desktop,IT
USER_00546,40.0,FEMALE,google,0,direct,iPhone,other
USER_00547,,MALE,facebook,0,direct,Mac Desktop,other
USER_00548,38.0,MALE,facebook,0,other,Windows Desktop,US
USER_00549,27.0,MALE,basic,3,direct,Windows Desktop,NDF
USER_00550,34.0,MALE,google,0,sem-non-brand,iPhone,NDF
USER_00551,32.0,FEMALE,basic,0,sem-brand,iPhone,other
USER_00552,46.0,UNKNOWN,basic,0,direct,Windows Desktop,IT
USER_00553,36.0,FEMALE,basic,0,other,iPhone,other
USER_00554,37.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_00555,29.0,MALE,google,0,direct,Windows Desktop,NDF
USER_00556,28.0,MALE,facebook,0,direct,Mac Desktop,NDF
USER_00557,29.0,OTHER,basic,0,direct,Windows Desktop,IT
USER_00558,38.0,MALE,basic,3,direct,iPhone,US
USER_00559,29.0,UNKNOWN,basic,0,sem-brand,Windows Desktop,US
USER_00560,37.0,MALE,basic,25,direct,iPhone,NDF
USER_00561,56.0,UNKNOWN,basic,3,direct,Android Phone,NDF
USER_00562,43.0,FEMALE,basic,25,direct,Windows Desktop,other
USER_00563,30.0,FEMALE,basic,0,direct,Mac Desktop,NDF
USER_00564,47.0,UNKNOWN,facebook,0,sem-non-brand,Mac Desktop,NDF
USER_00565,29.0,MALE,basic,0,sem-brand,iPhone,NDF
USER_00566,21.0,MALE,facebook,25,sem-brand,Mac Desktop,NDF
USER_00567,22.0,MALE,basic,0,direct,Android Phone,NDF
USER_00568,23.0,MALE,basic,0,sem-brand,Mac Desktop,NDF
USER_00569,,FEMALE,facebook,0,direct,iPhone,NDF
USER_00570,34.0,UNKNOWN,basic,0,direct,iPhone,other
USER_00571,52.0,MALE,facebook,0,direct,Windows Desktop,NDF
USER_00572,37.0,UNKNOWN,facebook,0,sem-brand,Windows Desktop,NDF
USER_00573,31.0,UNKNOWN,basic,0,direct,Android Phone,NDF
USER_00574,43.0,FEMALE,basic,0,sem-brand,Android Phone,ES
USER_00575,19.0,UNKNOWN,facebook,0,other,Android Phone,NDF
USER_00576,36.0,FEMALE,basic,0,direct,Mac Desktop,FR
USER_00577,42.0,FEMALE,basic,0,direct,Mac Desktop,US
USER_00578,27.0,FEMALE,facebook,0,direct,Mac Desktop,US
USER_00579,46.0,FEMALE,basic,0,direct,Mac Desktop,NDF
USER_00580,37.0,MALE,basic,3,direct,Windows Desktop,US
USER_00581,29.0,MALE,basic,0,other,iPhone,US
USER_00582,40.0,FEMALE,basic,0,direct,Mac Desktop,DE
USER_00583,58.0,MALE,basic,3,direct,iPhone,NDF
USER_00584,,UNKNOWN,basic,0,other,iPhone,GB
USER_00585,36.0,FEMALE,basic,0,sem-brand,Windows Desktop,GB
USER_00586,28.0,MALE,basic,0,sem-brand,Android Phone,ES
USER_00587,24.0,MALE,google,0,sem-non-brand,Mac Desktop,other
USER_00588,,FEMALE,basic,0,direct,Mac Desktop,IT
USER_00589,24.0,MALE,facebook,3,direct,Windows Desktop,NDF
USER_00590,34.0,MALE,basic,0,direct,Windows Desktop,IT
USER_00591,28.0,UNKNOWN,facebook,0,sem-brand,Windows Desktop,NDF
USER_00592,39.0,MALE,basic,0,other,iPhone,other
USER_00593,37.0,FEMALE,basic,0,direct,iPhone,other
USER_00594,45.0,MALE,google,0,direct,Android Phone,US
USER_00595,28.0,UNKNOWN,basic,0,other,iPhone,NDF
USER_00596,31.0,FEMALE,facebook,0,direct,Windows Desktop,NDF
USER_00597,23.0,FEMALE,basic,3,direct,Windows Desktop,NDF
USER_00598,29.0,FEMALE,facebook,0,direct,Mac Desktop,NDF
USER_00599,38.0,FEMALE,basic,0,sem-brand,Mac Desktop,FR
USER_00600,42.0,MALE,basic,3,sem-brand,Android Phone,US
USER_00601,23.0,FEMALE,basic,0,sem-brand,Mac Desktop,US
USER_00602,43.0,MALE,basic,0,sem-brand,Windows Desktop,ES
USER_00603,48.0,FEMALE,basic,0,sem-non-brand,Windows Desktop,NDF
USER_00604,38.0,FEMALE,basic,0,sem-brand,Windows Desktop,NDF
USER_00605,54.0,OTHER,facebook,0,direct,Windows Desktop,US
USER_00606,25.0,MALE,basic,0,sem-brand,Windows Desktop,IT
USER_00607,20.0,MALE,google,0,direct,Android Phone,ES
USER_00608,,UNKNOWN,facebook,0,direct,Mac Desktop,NDF
USER_00609,50.0,UNKNOWN,basic,0,sem-non-brand,Windows Desktop,US
USER_00610,41.0,UNKNOWN,basic,0,sem-brand,Windows Desktop,NDF
USER_00611,33.0,FEMALE,basic,0,direct,Windows Desktop,US
USER_00612,37.0,MALE,basic,0,direct,Mac Desktop,NDF
USER_00613,21.0,UNKNOWN,facebook,0,direct,Windows Desktop,NDF
USER_00614,60.0,MALE,basic,0,direct,Windows Desktop,NDF
USER_00615,35.0,MALE,basic,3,direct,Windows Desktop,US
USER_00616,35.0,MALE,basic,0,sem-non-brand,iPhone,IT
USER_00617,41.0,FEMALE,basic,0,direct,Mac Desktop,DE
USER_00618,39.0,MALE,basic,0,direct,Mac Desktop,NDF
USER_00619,36.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_00620,25.0,MALE,google,0,direct,Windows Desktop,NDF
USER_00621,39.0,MALE,basic,25,direct,Mac Desktop,FR
USER_00622,54.0,FEMALE,basic,0,sem-brand,Windows Desktop,NDF
USER_00623,48.0,MALE,google,0,sem-brand,Windows Desktop,other
USER_00624,51.0,UNKNOWN,basic,0,sem-non-brand,Mac Desktop,NDF
USER_00625,28.0,UNKNOWN,basic,0,direct,Mac Desktop,NDF
USER_00626,23.0,MALE,basic,0,sem-non-brand,iPhone,NDF
USER_00627,32.0,UNKNOWN,basic,0,sem-brand,Windows Desktop,NDF
USER_00628,34.0,FEMALE,basic,0,sem-brand,Mac Desktop,NDF
USER_00629,46.0,FEMALE,basic,0,sem-brand,Android Phone,NDF
USER_00630,25.0,FEMALE,basic,3,sem-brand,Mac Desktop,NDF
USER_00631,50.0,UNKNOWN,basic,0,direct,Mac Desktop,NDF
USER_00632,32.0,MALE,basic,0,direct,iPhone,NDF
USER_00633,29.0,MALE,basic,0,direct,Windows Desktop,NDF
USER_00634,22.0,FEMALE,google,0,direct,iPhone,ES
USER_00635,25.0,MALE,facebook,0,sem-brand,Windows Desktop,other
USER_00636,43.0,MALE,facebook,0,direct,Mac Desktop,NDF
USER_00637,34.0,FEMALE,basic,0,other,Windows Desktop,US
USER_00638,19.0,OTHER,basic,0,direct,iPhone,NDF
USER_00639,19.0,MALE,basic,0,direct,Windows Desktop,NDF
USER_00640,30.0,MALE,facebook,25,sem-non-brand,Windows Desktop,ES
USER_00641,2014.0,FEMALE,basic,0,direct,Mac Desktop,IT
USER_00642,31.0,MALE,facebook,0,direct,Android Phone,US
USER_00643,,OTHER,google,0,sem-non-brand,iPhone,NDF
USER_00644,31.0,UNKNOWN,basic,0,sem-brand,Mac Desktop,FR
USER_00645,31.0,UNKNOWN,basic,0,direct,iPhone,ES
USER_00646,14.0,FEMALE,basic,0,direct,Mac Desktop,other
USER_00647,33.0,MALE,basic,0,direct,iPhone,NDF
USER_00648,31.0,MALE,basic,0,direct,Windows Desktop,US
USER_00649,41.0,FEMALE,basic,3,direct,Android Phone,US
USER_00650,54.0,UNKNOWN,basic,0,direct,Mac Desktop,NDF
USER_00651,46.0,MALE,basic,3,direct,Windows Desktop,NDF
USER_00652,31.0,MALE,facebook,0,sem-non-brand,Windows Desktop,US
USER_00653,21.0,OTHER,google,0,sem-brand,Mac Desktop,IT
USER_00654,62.0,MALE,facebook,0,other,Windows Desktop,IT
USER_00655,,MALE,basic,0,direct,Mac Desktop,ES
USER_00656,34.0,UNKNOWN,basic,0,other,Windows Desktop,NDF
USER_00657,33.0,MALE,basic,0,direct,Mac Desktop,FR
USER_00658,36.0,MALE,basic,0,direct,Mac Desktop,US
USER_00659,32.0,FEMALE,basic,3,direct,Mac Desktop,NDF
USER_00660,27.0,FEMALE,basic,12,direct,Mac Desktop,NDF
USER_00661,27.0,MALE,basic,0,other,Windows Desktop,ES
USER_00662,33.0,FEMALE,basic,0,other,Mac Desktop,NDF
USER_00663,28.0,FEMALE,basic,0,direct,Android Phone,NDF
USER_00664,26.0,FEMALE,facebook,3,direct,Mac Desktop,other
USER_00665,35.0,MALE,google,0,other,Windows Desktop,NDF
USER_00666,31.0,MALE,google,0,sem-brand,Mac Desktop,FR
USER_00667,,FEMALE,basic,0,direct,iPhone,NDF
USER_00668,14.0,FEMALE,facebook,0,direct,Mac Desktop,NDF
USER_00669,46.0,FEMALE,basic,0,direct,iPhone,GB
USER_00670,47.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_00671,21.0,FEMALE,facebook,25,direct,Windows Desktop,GB
USER_00672,30.0,MALE,basic,3,direct,Windows Desktop,other
USER_00673,29.0,UNKNOWN,google,3,direct,Windows Desktop,US
USER_00674,18.0,UNKNOWN,basic,0,other,Mac Desktop,GB
USER_00675,25.0,FEMALE,basic,25,sem-brand,Mac Desktop,NDF
USER_00676,21.0,MALE,basic,0,sem-non-brand,iPhone,US
USER_00677,53.0,FEMALE,facebook,0,sem-non-brand,Mac Desktop,other
USER_00678,44.0,FEMALE,basic,3,other,Windows Desktop,GB
USER_00679,47.0,MALE,facebook,0,direct,Windows Desktop,NDF
USER_00680,41.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_00681,21.0,FEMALE,basic,0,direct,Windows Desktop,other
USER_00682,28.0,OTHER,facebook,3,sem-brand,Windows Desktop,NDF
USER_00683,39.0,MALE,basic,12,sem-brand,Windows Desktop,US
USER_00684,20.0,MALE,basic,0,direct,Android Phone,ES
USER_00685,41.0,FEMALE,basic,25,direct,Windows Desktop,US
USER_00686,,UNKNOWN,basic,3,direct,Windows Desktop,US
USER_00687,29.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_00688,41.0,FEMALE,basic,0,other,Mac Desktop,FR
USER_00689,38.0,MALE,facebook,0,other,Android Phone,NDF
USER_00690,30.0,FEMALE,basic,0,direct,iPhone,NDF
USER_00691,46.0,UNKNOWN,facebook,0,sem-brand,Mac Desktop,GB
USER_00692,22.0,FEMALE,basic,0,direct,iPhone,US
USER_00693,40.0,UNKNOWN,basic,0,sem-brand,Mac Desktop,NDF
USER_00694,40.0,FEMALE,basic,25,sem-brand,Mac Desktop,DE
USER_00695,30.0,OTHER,basic,3,direct,Windows Desktop,GB
USER_00696,,MALE,basic,0,sem-brand,iPhone,NDF
USER_00697,20.0,MALE,basic,0,sem-non-brand,Windows Desktop,other
USER_00698,44.0,MALE,basic,12,direct,Android Phone,ES
USER_00699,31.0,FEMALE,basic,0,direct,Windows Desktop,ES
USER_00700,28.0,MALE,basic,0,direct,Mac Desktop,NDF
USER_00701,,FEMALE,facebook,0,direct,Mac Desktop,NDF
USER_00702,26.0,UNKNOWN,facebook,0,sem-non-brand,iPhone,US
USER_00703,18.0,FEMALE,facebook,0,direct,Windows Desktop,NDF
USER_00704,26.0,MALE,basic,25,direct,iPhone,NDF
USER_00705,40.0,UNKNOWN,google,0,sem-brand,iPhone,NDF
USER_00706,19.0,FEMALE,facebook,0,direct,Mac Desktop,US
USER_00707,53.0,FEMALE,basic,0,direct,iPhone,NDF
USER_00708,21.0,UNKNOWN,facebook,0,direct,Mac Desktop,US
USER_00709,2014.0,UNKNOWN,basic,0,direct,iPhone,IT
USER_00710,36.0,FEMALE,basic,0,other,Windows Desktop,NDF
USER_00711,32.0,OTHER,basic,0,sem-brand,Windows Desktop,NDF
USER_00712,28.0,FEMALE,basic,0,sem-brand,Mac Desktop,other
USER_00713,38.0,FEMALE,basic,3,direct,Windows Desktop,IT
USER_00714,33.0,FEMALE,google,3,direct,Android Phone,ES
USER_00715,46.0,FEMALE,basic,3,direct,Android Phone,US
USER_00716,35.0,FEMALE,basic,0,direct,Android Phone,IT
USER_00717,35.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_00718,30.0,MALE,basic,3,direct,iPhone,NDF
USER_00719,33.0,FEMALE,google,0,other,Windows Desktop,GB
USER_00720,37.0,FEMALE,basic,0,other,Android Phone,NDF
USER_00721,25.0,UNKNOWN,basic,0,direct,Android Phone,ES
USER_00722,19.0,MALE,facebook,3,sem-brand,iPhone,NDF
USER_00723,42.0,UNKNOWN,basic,3,direct,Windows Desktop,US
USER_00724,35.0,UNKNOWN,google,0,direct,Android Phone,NDF
USER_00725,,FEMALE,basic,25,direct,Android Phone,NDF
USER_00726,34.0,FEMALE,basic,0,other,Windows Desktop,NDF
USER_00727,37.0,FEMALE,facebook,0,sem-non-brand,Windows Desktop,other
USER_00728,28.0,UNKNOWN,basic,0,direct,Mac Desktop,GB
USER_00729,25.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_00730,36.0,MALE,facebook,3,sem-brand,Mac Desktop,DE
USER_00731,23.0,FEMALE,basic,0,direct,iPhone,NDF
USER_00732,38.0,FEMALE,basic,0,sem-brand,Mac Desktop,FR
USER_00733,25.0,MALE,google,25,sem-brand,Mac Desktop,other
USER_00734,45.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_00735,39.0,MALE,basic,0,direct,Mac Desktop,NDF
USER_00736,36.0,FEMALE,basic,0,direct,Mac Desktop,US
USER_00737,44.0,FEMALE,basic,0,direct,Windows Desktop,ES
USER_00738,52.0,UNKNOWN,facebook,0,direct,iPhone,NDF
USER_00739,45.0,FEMALE,basic,0,sem-non-brand,Windows Desktop,NDF
USER_00740,23.0,FEMALE,basic,0,direct,Mac Desktop,NDF
USER_00741,19.0,UNKNOWN,google,0,direct,Windows Desktop,ES
USER_00742,27.0,FEMALE,facebook,0,direct,iPhone,US
USER_00743,34.0,OTHER,basic,0,sem-brand,Mac Desktop,FR
USER_00744,39.0,MALE,basic,0,direct,Mac Desktop,NDF
USER_00745,26.0,OTHER,facebook,0,direct,Windows Desktop,US
USER_00746,36.0,MALE,basic,0,direct,Windows Desktop,NDF
USER_00747,25.0,UNKNOWN,basic,0,other,Windows Desktop,NDF
USER_00748,27.0,MALE,basic,0,direct,Windows Desktop,NDF
USER_00749,18.0,MALE,basic,0,direct,Mac Desktop,ES
USER_00750,23.0,MALE,google,12,direct,Windows Desktop,NDF
USER_00751,19.0,MALE,facebook,0,sem-brand,Windows Desktop,NDF
USER_00752,23.0,FEMALE,basic,0,direct,Mac Desktop,NDF
USER_00753,45.0,FEMALE,facebook,0,sem-brand,Mac Desktop,FR
USER_00754,23.0,UNKNOWN,basic,0,direct,Windows Desktop,NDF
USER_00755,62.0,MALE,basic,25,direct,Android Phone,US
USER_00756,39.0,MALE,facebook,0,direct,Mac Desktop,NDF
USER_00757,36.0,FEMALE,basic,0,other,Windows Desktop,other
USER_00758,24.0,MALE,facebook,0,direct,Mac Desktop,US
USER_00759,41.0,UNKNOWN,basic,0,direct,Mac Desktop,US
USER_00760,27.0,FEMALE,basic,0,direct,Mac Desktop,US
USER_00761,35.0,FEMALE,google,0,sem-brand,Windows Desktop,GB
USER_00762,62.0,MALE,basic,0,direct,Mac Desktop,NDF
USER_00763,32.0,MALE,basic,3,direct,iPhone,NDF
USER_00764,46.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_00765,,FEMALE,facebook,0,direct,Windows Desktop,GB
USER_00766,33.0,UNKNOWN,basic,12,direct,Mac Desktop,NDF
USER_00767,53.0,FEMALE,facebook,0,direct,Windows Desktop,US
USER_00768,27.0,OTHER,basic,0,direct,Android Phone,US
USER_00769,53.0,UNKNOWN,basic,3,direct,iPhone,other
USER_00770,41.0,MALE,google,0,other,Mac Desktop,US
USER_00771,27.0,OTHER,basic,0,direct,iPhone,NDF
USER_00772,40.0,MALE,basic,25,direct,Windows Desktop,NDF
USER_00773,44.0,FEMALE,facebook,12,other,Mac Desktop,US
USER_00774,40.0,FEMALE,basic,3,other,Windows Desktop,NDF
USER_00775,26.0,FEMALE,basic,0,direct,Mac Desktop,NDF
USER_00776,26.0,MALE,facebook,0,sem-non-brand,Windows Desktop,NDF
USER_00777,31.0,FEMALE,facebook,0,sem-non-brand,Windows Desktop,GB
USER_00778,33.0,UNKNOWN,basic,0,direct,iPhone,NDF
USER_00779,40.0,UNKNOWN,basic,0,direct,Windows Desktop,NDF
USER_00780,35.0,FEMALE,google,0,sem-brand,Windows Desktop,US
USER_00781,19.0,MALE,basic,0,direct,Windows Desktop,NDF
USER_00782,38.0,UNKNOWN,basic,25,sem-brand,Mac Desktop,FR
USER_00783,40.0,UNKNOWN,basic,0,direct,iPhone,US
USER_00784,40.0,MALE,basic,0,direct,Mac Desktop,DE
USER_00785,45.0,MALE,facebook,0,sem-brand,Windows Desktop,US
USER_00786,43.0,UNKNOWN,basic,3,sem-non-brand,Mac Desktop,DE
USER_00787,39.0,UNKNOWN,basic,0,other,Windows Desktop,NDF
USER_00788,33.0,MALE,google,0,sem-brand,Windows Desktop,NDF
USER_00789,25.0,UNKNOWN,facebook,0,direct,Windows Desktop,NDF
USER_00790,38.0,FEMALE,basic,0,direct,Android Phone,NDF
USER_00791,36.0,UNKNOWN,basic,0,direct,Mac Desktop,NDF
USER_00792,36.0,FEMALE,facebook,0,sem-non-brand,Mac Desktop,NDF
USER_00793,19.0,FEMALE,google,0,direct,Windows Desktop,NDF
USER_00794,22.0,MALE,basic,0,sem-brand,Android Phone,NDF
USER_00795,45.0,UNKNOWN,basic,0,direct,Windows Desktop,US
USER_00796,33.0,FEMALE,basic,0,direct,Android Phone,NDF
USER_00797,41.0,OTHER,basic,0,direct,Mac Desktop,US
USER_00798,34.0,MALE,basic,0,other,Mac Desktop,NDF
